"","row_id","bidder_id","bid_merchandise","bid_country","bid_url","total_auctions","total_devices","total_countries","total_ips","total_urls","max_bids","max_auctions","max_devices","max_countries","max_ips","max_urls","bid_freq","auction_freq","device_freq","country_freq","ip_freq","url_freq","url_auction","ip_device","url_device","ip_country","url_country","max_bid_in_device","max_bid_in_country","max_bid_in_url","outcome"
"11",11,"21f5b103136104e4947e293983dbaa5b4tder                           ",0.054108052,0.041687565,0.000367937,0.192417062,0.165749656,0.411764706,0.033641105,0.170456518,0.222222222,0.25,0.285714286,0.4,0.222222222,0.333333333,0.311836735,0.539792388,0.551836735,0.650519031,0.423010381,0.308823529,0.229120356,0.012425181,0.047633958,0.011497758,0.059416189,0.084986721,0.120601815,0.004657528,0
"12",12,"b0164d9a18a3cdf6082e96f9708040690qcqf                           ",0.001057716,0.005423197,0.019270696,0.038862559,0.04264099,0.051470588,0.00064119,0.000115721,0,0,0,0,0,0,0.631836735,0.676470588,0.662040816,0.820069204,0.760380623,0.904844291,0.000793903,0,0.000156562,0.000896861,0.000391047,0.000234338,0.000835854,0.001478931,0
"13",13,"27cc072f1432f7aec4b7e17cf2e473f2x3bjg                           ",0.002174194,0.013359457,0.005775296,0.031279621,0.012379642,0.044117647,0.001410618,0.001041486,0,0,0,0,0,0,0.569795918,0.691176471,0.755918367,0.827854671,0.691176471,0.741349481,0.008574151,0.006357069,0.003874907,0.003461883,0.003070872,0.012263709,0.006209202,0.003443481,0
"14",14,"8bf07d8631a2808f2c869e27afad2d41swgkd                           ",0.012057963,0.017978056,0.001491459,0.077725118,0.055708391,0.205882353,0.008036249,0.018110282,0.444444444,0.5,0.142857143,0.2,0.111111111,0.166666667,0.431836735,0.615051903,0.638367347,0.706747405,0.544117647,0.5,0.059701493,0.008462332,0.014951662,0.004950673,0.012410002,0.0164818,0.019383856,0.006600004,1
"15",15,"5920a92dc2b65e257061017a04eb5361tpa9b                           ",0.006651859,0.022267503,0.000729304,0.017061611,0.026134801,0.088235294,0.004531076,0.015506567,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.48244898,0.744809689,0.700408163,0.777681661,0.596020761,0.515570934,0.224515719,0.010278638,0.026967787,0.006484305,0.023750374,0.014450867,0.015443401,0.001942476,1
"16",16,"5f529b5ee68b60482c5d0c56ee91f3c2cjrmx                           ",0.011693638,0.019493208,0.001392904,0.074881517,0.059834938,0.183823529,0.008335471,0.018399583,0.444444444,0.5,0.285714286,0.2,0.222222222,0.333333333,0.435918367,0.620242215,0.633469388,0.717128028,0.542387543,0.500865052,0.063035884,0.008173375,0.014168852,0.005865471,0.014066202,0.01398219,0.018587804,0.005871576,1
"17",17,"bf65e77ce8676fbab6fc78b70c50f05a8da8a                           ",0.007650813,0.084639498,0.000663601,0.009478673,0.05914718,0.022058824,0.006240916,0.018688885,0.111111111,0.125,0.142857143,0,0.111111111,0.166666667,0.471020408,0.792387543,0.635918367,0.880622837,0.5683391,0.5,0.467291204,0.005944272,0.014521116,0.03206278,0.093115267,0.016091236,0.02129438,0.001854182,0
"18",18,"631f923b7bcf91f61a2e9f96520bd8c8vtl14                           ",0.012257754,0.018286311,0.000335085,0.009478673,0.066024759,0.205882353,0.010088057,0.040039345,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.432653061,0.792387543,0.626938776,0.708477509,0.526816609,0.434256055,1,0.009040248,0.027907159,0.006430493,0.027442321,0.015544446,0.00987104,0.007725758,0
"19",19,"ca0331fc37db2b251a012376f7b987fcma2jw                           ",0.003490463,0.077324974,0.00586728,0.036966825,0.031636864,0.007352941,0.002949474,0.001677949,0.111111111,0.125,0.142857143,0,0.111111111,0,0.532244898,0.678200692,0.683265306,0.937716263,0.629757785,0.703287197,0.011590981,0.005118679,0.00246585,0.030493274,0.017206082,0.013044837,0.011781563,0.005761208,0
"20",20,"a945c65b19da56d0c7358d8858fe14e8ulfel                           ",0.089670815,0.037816092,0.001195795,0.230331754,0.410591472,0.757352941,0.076771822,0.15657004,0.222222222,0.25,0.285714286,0.4,0.222222222,0.333333333,0.270204082,0.525086505,0.478367347,0.598615917,0.352076125,0.316608997,0.175770086,0.011393189,0.017691495,0.014600897,0.029892117,0.078503359,0.07423181,0.073990685,0
"21",21,"3043fb0b4a1904222f640107f84d6f799tves                           ",3.53e-05,0.001567398,0.001971091,0.001895735,0,0,0,0,0,0,0,0,0,0,0.606530612,0.607266436,0.719183673,0.702422145,0.702422145,0.702422145,0.004922198,0.003095975,0.003874907,0,0.001104134,0.000234338,0.000119408,6.62e-05,0
"22",22,"120beb4523541f769a2b658cbc41dd57w7im7                           ",3.53e-05,0.001567398,0.001971091,0.000947867,0,0,0,0,0,0,0,0,0,0,0.428571429,0.454152249,0.54122449,0.51384083,0.51384083,0.51384083,0.007621467,0.003095975,0.003874907,0,0.001104134,0.000234338,0.000119408,6.62e-05,0
"23",23,"05c6b93bf8f083b2d0a03ffc0fc3524ba8fi5                           ",3.53e-05,0.001567398,0.00065703,0,0,0,0,5.79e-05,0,0,0,0,0,0,0.697959184,0.80017301,0.811428571,0.80017301,0.80017301,0.740484429,0.031438552,0.003095975,0.007788955,0,0.002254273,0.000234338,0.000119408,4.41e-05,0
"24",24,"d7eefaad31febe607c252199a7672420kl1el                           ",0.001621831,0.011583072,0.001681997,0.023696682,0.013755158,0.036764706,0.001538856,0.002198692,0,0,0,0,0,0,0.595918367,0.717128028,0.750204082,0.843425606,0.686851211,0.6816609,0.023499524,0.00623323,0.007240988,0.004636771,0.007429899,0.007186377,0.002905588,0.001059532,1
"25",25,"a58ace8b671a7531c88814bc86b2a34cf0crb                           ",1,0.705135841,0.002575558,0.568720379,1,0.455882353,1,1,1,1,1,1,1,1,0.073469388,0.447231834,0.405714286,0.641868512,0.129757785,0.156574394,0.456335345,0.065345717,0.046459744,0.332152466,0.315494675,1,1,1,0
"26",26,"c4709885ecca7b90dea4beb5dabd68aegk2pz                           ",7.05e-05,0.001306165,0.001642576,0.000947867,0.001375516,0.007352941,4.27e-05,5.79e-05,0,0,0,0,0,0,0.499591837,0.578719723,0.568979592,0.578719723,0.578719723,0.578719723,0.015560495,0.001733746,0.002583271,0,0.001104134,0.000312451,0.000199013,0.000110368,0
"27",27,"42c407eb70ddacdcd59d63f22caaafc4fa0p2                           ",0.001692346,0.007053292,0.002141919,0.025592417,0.037138927,0.066176471,0.001795332,0.001909391,0,0,0,0,0,0,0.591020408,0.709342561,0.670204082,0.798442907,0.672145329,0.692041522,0.018894887,0.002187822,0.002387569,0.002959641,0.003864468,0.000781128,0.004298679,0.001545152,1
"28",28,"b6a7b5bba132a90e7c7cb350d2bfa52d7sion                           ",0.00122225,0.017763845,0.001806833,0.025592417,0.019257221,0.014705882,0.001367872,0.001562229,0,0,0,0,0,0,0.61877551,0.710207612,0.723265306,0.903114187,0.69550173,0.710207612,0.015560495,0.003673891,0.003757486,0.00896861,0.010684793,0.003983753,0.004059863,0.001501004,0
"29",29,"b4210edd4ec9bf872c7108fdb3c6aae9cjwz7                           ",0.000282058,0.006008359,0.000709593,0.004739336,0.011691884,0.007352941,0.000299222,0.000636464,0,0,0,0,0,0,0.720816327,0.826989619,0.747755102,0.922145329,0.802768166,0.767301038,0.031438552,0.000784314,0.002583271,0.002690583,0.006854829,0.000156226,0.000915459,0.000176589,0
"30",30,"52d8066e28f168e5bee769559ead307e1go7e                           ",0.025855281,0.022027168,0.0017477,0.168720379,0.203576341,0.367647059,0.03111909,0.034716195,0.333333333,0.25,0.285714286,0.2,0.222222222,0.333333333,0.372244898,0.551903114,0.535510204,0.660034602,0.429930796,0.446366782,0.053032709,0.009081527,0.007867236,0.011919283,0.013502634,0.013825965,0.034867059,0.004900338,1
"31",31,"baff2ce04381eb1bc4747d557bf52208vqmby                           ",5.88e-05,0.001044932,0.003285151,0.000947867,0.000687758,0.007352941,4.27e-05,0,0,0,0,0,0,0,0.774693878,0.856401384,0.864489796,0.856401384,0.856401384,0.916089965,0.007621467,0.003095975,0.001917883,0,0.000529064,0.000234338,0.000119408,0.000110368,0
"32",32,"c89ad997f646e388fe375d7fe33a3727dzrh0                           ",2.35e-05,0.001044932,0.00131406,0,0,0,0,0,0,0,0,0,0,0,0.235918367,0.284602076,0.324897959,0.284602076,0.284602076,0.284602076,0.015560495,0.003095975,0.003874907,0,0.001104134,0.000156226,7.96e-05,4.41e-05,0
"33",34,"9375e98d0810ce9119ccf45300249636zfpd9                           ",2.35e-05,0.001044932,0,0.001895735,0,0,0,0.000115721,0,0,0,0,0,0,0.584489796,0.559688581,0.674285714,0.654844291,0.654844291,0.559688581,0.015560495,0.003095975,0.011703002,0,0.003404412,0.000156226,7.96e-05,0,0
"34",35,"d1200a75b6c05584f4f902e74d3dead76cj15                           ",2.35e-05,0.001044932,0,0.001895735,0,0,0,0.000115721,0,0,0,0,0,0,0.308571429,0.267301038,0.398367347,0.362456747,0.362456747,0.267301038,0.015560495,0.003095975,0.011703002,0,0.003404412,0.000156226,7.96e-05,0,0
"35",36,"0870fb7e5701f3ba56762b03e157afdc1yw7u                           ",0.002573776,0.009054336,0.000670171,0.018009479,0.036451169,0.080882353,0.003163204,0.006248915,0.111111111,0,0.142857143,0.2,0,0.166666667,0.551020408,0.73183391,0.665306122,0.775951557,0.616782007,0.584775087,0.086217847,0.004705882,0.007867236,0.00470852,0.010397258,0.004530542,0.003303614,0.000993312,0
"36",37,"6c8ffec692e88d81e1b18d47818abb04v6llr                           ",0.444910623,0.158991641,0.003107753,0.704265403,0.832874828,0.904411765,0.564119005,0.382225308,0.666666667,0.625,0.571428571,0.8,0.666666667,0.666666667,0.139591837,0.428200692,0.420408163,0.583044983,0.179930796,0.239619377,0.140679581,0.043921569,0.021292418,0.094565022,0.061233409,0.660209342,0.224486547,0.474339448,0
"37",38,"a22fdc066a738070c6e4860924d06657hengu                           ",0.016476865,0.066118077,0.017417871,0.072985782,0.13823934,0.073529412,0.021586732,0.002893016,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.408163265,0.62283737,0.566530612,0.792387543,0.461072664,0.660034602,0.010003176,0.009287926,0.000939371,0.040358744,0.00529064,0.021715357,0.050390065,0.013641481,0
"38",39,"0eeffc5039b27a4dc2e420eca75b1fa55rv5q                           ",0.000235048,0.010449321,0.001070959,0.007582938,0.008940853,0,0.000299222,0.000405022,0,0,0,0,0,0,0.739591837,0.797577855,0.773061224,0.987889273,0.807958478,0.807958478,0.013813909,0.001320949,0.002191867,0.006278027,0.009155108,0.000234338,0.000796052,0.000132442,0
"39",40,"dd055846eb553ab8e953b084f2048d53bdqec                           ",0.261678948,0.214916405,0.088009198,0.316587678,0.133425034,0.389705882,0.366375994,0.009489093,0.444444444,0.375,0.428571429,0.6,0.444444444,0.333333333,0.182857143,0.497404844,0.569795918,0.654844291,0.217128028,0.558823529,0.007462687,0.180433437,0.0032878,0.141470852,0.00347342,0.225511639,0.158255055,0.466768205,0
"40",41,"d5337c2d4b58426b30c8733313eb5247syn5p                           ",0.000105772,0.001217346,0.00065703,0.005687204,0.002063274,0.014705882,0.000128238,0.000231441,0,0,0,0,0,0,0.807346939,0.826989619,0.88244898,0.900519031,0.875432526,0.856401384,0.010955859,0.003095975,0.004853419,0.000295964,0.001874727,0.000468677,0.000238815,0.000110368,0
"41",42,"81c9c749b2c9f97215f3ddaf8b5a5fe1k757u                           ",0.000211543,0.002784744,0.005584757,0.008530806,0.004814305,0.014705882,0.000299222,5.79e-05,0,0,0,0,0,0,0.750204082,0.791522491,0.82122449,0.89532872,0.810553633,0.930795848,0.00285805,0.003095975,0.000939371,0.001497758,0.000724588,0.00054679,0.000636841,0.000375251,0
"42",43,"054b51d059fe981ca8cc4e0d4c49aabb5mck7                           ",0.007580298,0.014153605,0.000972405,0.152606635,0.118982118,0.161764706,0.011626913,0.015043685,0.111111111,0.125,0.142857143,0,0.111111111,0.166666667,0.471836735,0.559688581,0.57877551,0.728373702,0.514705882,0.51816609,0.02524611,0.005448916,0.005831931,0.009748879,0.013008074,0.004139978,0.017672345,0.005430104,0
"43",44,"ba6811273d4f63d9a31937b71b0a22dforovn                           ",0.000869678,0.01907001,6.57e-06,0.015165877,0.020632737,0.007352941,0.001325126,0.004223804,0,0,0,0,0,0,0.645714286,0.752595156,0.71755102,0.937716263,0.698096886,0.625432526,0.068751985,0.003219814,0.009315433,0.013452915,0.042509144,0.001249805,0.002149339,2.21e-05,0
"44",45,"af9c96944265cf541b3fe734a057821a825l7                           ",0.013209698,0.009440961,0.000236531,0.11563981,0.142365887,0.426470588,0.020560828,0.047676908,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.426938776,0.583910035,0.564897959,0.647923875,0.465397924,0.419550173,0.106224198,0.008544892,0.015499628,0.006430493,0.01603294,0.03436963,0.01759274,0.006467563,1
"45",46,"e59ca537cb8df3053bdd555bc987b4a7c7m4e                           ",7.05e-05,0.001306165,0.001642576,0.001895735,0.000687758,0.007352941,8.55e-05,5.79e-05,0,0,0,0,0,0,0.823673469,0.885813149,0.925714286,0.921280277,0.885813149,0.921280277,0.010320737,0.005159959,0.003874907,0.00044843,0.001104134,0.000390564,0.000199013,8.83e-05,0
"46",49,"f2ea6d89dd9897f0d6edb6f24c446f01ra6yk                           ",0.001292764,0.028474399,0.006636005,0.036018957,0.019944979,0.007352941,0.002009062,0.000520743,0,0,0,0,0,0,0.613877551,0.680795848,0.72,0.937716263,0.662629758,0.798442907,0.003810734,0.005572755,0.001252495,0.020627803,0.00570469,0.003124512,0.004298679,0.002185286,0
"47",50,"c48fd9c589f273945bad5f0cea5993ba2fet4                           ",0.001986156,0.004409613,0.009494087,0.05971564,0.002063274,0.125,0.003120458,0.000578603,0,0,0,0,0,0,0.539591837,0.596885813,0.845714286,0.706747405,0.583910035,0.749134948,0.002381708,0.075335397,0.01072449,0.002789238,0.000655579,0.007889392,0.001791116,0.00258261,0
"48",51,"458c8c4e10e5c1b29e3fbe5ee56d46e8y3fb3                           ",0.005300333,0.009315569,0.00022339,0.054976303,0.066712517,0.169117647,0.008463709,0.01949893,0.111111111,0,0,0,0.111111111,0,0.50122449,0.647923875,0.626122449,0.725778547,0.542387543,0.496539792,0.090663703,0.007347781,0.013464323,0.006538117,0.016147954,0.006639588,0.00648782,0.000640134,1
"49",52,"f3ad2931359bca59c36ce55ba82f9af8enbi8                           ",0.000199791,0.008881923,0.000525624,0.012322275,0.004814305,0,0.000299222,0.000520743,0,0,0,0,0,0,0.763265306,0.770761246,0.829387755,0.999134948,0.819204152,0.80017301,0.010955859,0.003095975,0.004853419,0.006278027,0.011455386,0.000468677,0.000676644,0.000132442,0
"50",53,"dfa45994c8471762d04deb23c6450598byp8y                           ",0.00029381,0.013061651,0.001780552,0.002843602,0.005502063,0,0.000470206,0.000347162,0,0,0,0,0,0,0.728979592,0.875432526,0.815510204,0.994809689,0.780276817,0.826989619,0.027469038,0.004458204,0.003013817,0.009865471,0.008004969,0.001327918,0.000995064,0.000419398,0
"51",54,"037d9f10da403d8d5f94b6e2957a3702f6x07                           ",0.063321934,0.073573668,0.000565046,0.406635071,0.390646492,0.272058824,0.106694024,0.167158479,0.222222222,0.25,0.285714286,0.4,0.222222222,0.333333333,0.29877551,0.475778547,0.48244898,0.685986159,0.323529412,0.310553633,0.106382979,0.017089783,0.019844221,0.058035874,0.087422078,0.030698328,0.060261105,0.023530451,0
"52",55,"9744d8ea513490911a671959c4a530d81fj5e                           ",0.001480802,0.00684953,0.0010841,0.053080569,0.032324622,0.058823529,0.002479268,0.002719435,0,0,0,0,0,0,0.604081633,0.650519031,0.684081633,0.809688581,0.647058824,0.665224913,0.013020006,0.004045408,0.003874907,0.004986547,0.006084236,0.003124512,0.002825983,0.00110368,0
"53",56,"673650167f432c009e9dcd062cd4e9fc2szln                           ",0.000188038,0.003918495,0.002135348,0.008530806,0.004126547,0.007352941,0.000299222,0.000173581,0,0,0,0,0,0,0.753469388,0.784602076,0.826122449,0.923875433,0.80449827,0.864186851,0.006033661,0.003673891,0.002191867,0.002690583,0.002254273,0.000624902,0.000358223,0.000264883,0
"54",57,"2f9ea407ba48ae05f98fdf634995d936xefau                           ",0.009919026,0.011097179,0.000446781,0.056872038,0.174690509,0.272058824,0.017312131,0.028988023,0.222222222,0.125,0.285714286,0.2,0.222222222,0.333333333,0.449795918,0.644463668,0.547755102,0.685121107,0.480103806,0.461937716,0.130358844,0.005531476,0.007671533,0.008681614,0.015147333,0.010935791,0.011622353,0.006357195,0
"55",58,"a4e83190edb97fefdc4a6cbfd00f41fbm7c4o                           ",0.044588607,0.038354232,0.005637319,0.289099526,0.195323246,0.367647059,0.079336582,0.022854828,0.333333333,0.375,0.428571429,0.4,0.333333333,0.166666667,0.327346939,0.505190311,0.53877551,0.660034602,0.349480969,0.482698962,0.020165132,0.025882353,0.005401386,0.031757848,0.008879074,0.09810967,0.061256169,0.074520451,1
"56",59,"6086425310e05e77a53317490e8c1f3cxzf2r                           ",0.001692346,0.010297806,0.000663601,0.009478673,0.051581843,0.044117647,0.00299222,0.004108083,0.111111111,0.125,0.142857143,0,0.111111111,0.166666667,0.592653061,0.791522491,0.645714286,0.830449827,0.629757785,0.628892734,0.103683709,0.002807018,0.003679205,0.008197309,0.011788926,0.000703015,0.005373348,0.001280268,0
"57",60,"c2e1242ad5ea781923a08987d55365c69fii7                           ",0.109074028,0.056530825,0.001596583,0.696682464,0.490371389,0.617647059,0.195947679,0.156743621,0.222222222,0.25,0.285714286,0.4,0.222222222,0.333333333,0.254693878,0.429065744,0.463673469,0.615916955,0.270761246,0.316608997,0.058113687,0.025469556,0.01483424,0.047479821,0.036620431,0.134354007,0.076460755,0.095512438,1
"58",61,"dcd54d7afa6820e3f00e1c9e83aecc7b4f3lw                           ",0.001104726,0.003615465,0.00064389,0.032227488,0.028885832,0.080882353,0.001966316,0.002719435,0,0,0,0,0,0,0.622857143,0.686851211,0.688163265,0.779411765,0.661764706,0.660034602,0.021435376,0.003467492,0.004344593,0.002618834,0.004554551,0.000859241,0.002985193,0.000595987,0
"59",62,"3694aa599f836a57b671ee0814b071775i1nf                           ",0.007321745,0.00853187,0.000821288,0.111848341,0.120357634,0.257352941,0.013251261,0.01596945,0.111111111,0.125,0,0,0.111111111,0.166666667,0.474285714,0.58650519,0.577959184,0.690311419,0.503460208,0.51384083,0.036678311,0.00627451,0.006105914,0.006852018,0.008798565,0.016013123,0.012935838,0.007549169,0
"60",63,"75339aea3f29d7d9a8d67ed3fe1c89c3owsq5                           ",0.111730071,0.123667712,0.002536137,0.192417062,0.403026135,0.286764706,0.203086261,0.113174796,0.222222222,0.25,0.285714286,0.4,0.222222222,0.333333333,0.252244898,0.540657439,0.48,0.680795848,0.26816609,0.344290657,0.151953001,0.032404541,0.012994638,0.105650224,0.056230304,0.270035932,0.170394842,0.144339227,0
"61",64,"6ecd9f4b332eb790dc933aea0a1528e2qkp4y                           ",3.53e-05,0.001567398,0.001971091,0.001895735,0,0,4.27e-05,0,0,0,0,0,0,0,0.795102041,0.807958478,0.907755102,0.902249135,0.842560554,0.902249135,0.004922198,0.007223942,0.003874907,0.000896861,0.001104134,0.000234338,0.000119408,6.62e-05,0
"62",65,"36e2e2f32a3872d3e958c0a58ee79bd129xdy                           ",3.53e-05,0.000522466,0.00065703,0.001895735,0.000687758,0.007352941,4.27e-05,5.79e-05,0,0,0,0,0,0,0.768979592,0.779411765,0.825306122,0.814878893,0.814878893,0.814878893,0.010320737,0.003095975,0.003874907,0,0.001104134,0.000156226,7.96e-05,4.41e-05,0
"63",66,"23f9a0e1492c4abf375823266ddbe36bzukj3                           ",1.18e-05,0.000522466,0.00065703,0.000947867,0,0,0,0,0,0,0,0,0,0,0.112653061,0.059688581,0.169795918,0.120242215,0.120242215,0.120242215,0.007621467,0.003095975,0.003874907,0,0.001104134,7.81e-05,3.98e-05,2.21e-05,0
"64",67,"bb43fc12fbb0fd2b2536e4033ababf59exffy                           ",1.18e-05,0.000522466,0.00065703,0,0,0,0,0,0,0,0,0,0,0,0.372244898,0.394463668,0.428571429,0.394463668,0.394463668,0.394463668,0.015560495,0.003095975,0.003874907,0,0.001104134,7.81e-05,3.98e-05,2.21e-05,0
"65",68,"1d4eaaacb6127c43c1c007331cac135bpib3m                           ",1.18e-05,0.000522466,0.00065703,0,0,0,0,0,0,0,0,0,0,0,0.470204082,0.498269896,0.526530612,0.498269896,0.498269896,0.498269896,0.015560495,0.003095975,0.003874907,0,0.001104134,7.81e-05,3.98e-05,2.21e-05,0
"66",69,"eaac863aaf84acb7529462118e7953c3oeky6                           ",1.18e-05,0.000522466,0.00065703,0.000947867,0,0,0,0,0,0,0,0,0,0,0.427755102,0.393598616,0.484897959,0.454152249,0.454152249,0.454152249,0.007621467,0.003095975,0.003874907,0,0.001104134,7.81e-05,3.98e-05,2.21e-05,0
"67",70,"dc4efb7e05563288d1f2ac4ca65c6734017ql                           ",1.18e-05,0.000522466,0.00065703,0,0.000687758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015560495,0.001031992,0.001917883,0,0.001104134,0,3.98e-05,2.21e-05,0
"68",71,"a2933e33896035761240ef5a62477779jf7ny                           ",1.18e-05,0.000522466,0.00065703,0.000947867,0.000687758,0,0,0,0,0,0,0,0,0,0.386122449,0.349480969,0.386122449,0.410034602,0.410034602,0.410034602,0.007621467,0.001031992,0.001917883,0,0.001104134,0,3.98e-05,2.21e-05,0
"69",73,"25558d24bca82beef0f9db4ba1fe2045ynnvq                           ",5.88e-05,0.00261233,0,0.004739336,0.000687758,0,8.55e-05,0.000289302,0,0,0,0,0,0,0.832653061,0.82266436,0.92244898,0.977508651,0.882352941,0.82266436,0.015560495,0.005159959,0.011703002,0.001793722,0.006854829,0.000312451,0.000199013,0,0
"70",74,"6b85d622dec4fff284d55895eba9969dqlhu9                           ",1.18e-05,0.000522466,0,0.000947867,0,0,0,5.79e-05,0,0,0,0,0,0,0.31755102,0.276816609,0.373877551,0.33650519,0.33650519,0.276816609,0.015560495,0.003095975,0.007788955,0,0.002254273,7.81e-05,3.98e-05,0,0
"71",75,"cab7ecf98fd0489389a3a8d3961defb3k66og                           ",1.18e-05,0.000522466,0,0.000947867,0,0,0,5.79e-05,0,0,0,0,0,0,0.547755102,0.520761246,0.604081633,0.580449827,0.580449827,0.520761246,0.015560495,0.003095975,0.007788955,0,0.002254273,7.81e-05,3.98e-05,0,0
"72",76,"0a6ba32afe4756995db2f5cf2461cddbvj445                           ",3.53e-05,0.000522466,0,0.000947867,0.000687758,0.007352941,4.27e-05,0.000173581,0,0,0,0,0,0,0.813877551,0.862456747,0.870204082,0.862456747,0.862456747,0.802768166,0.031438552,0.003095975,0.007788955,0,0.002254273,0.000156226,7.96e-05,0,0
"73",77,"25a4ee3a528004bcf4f4bf62b9208a7dx96pt                           ",0.014596481,0.008134796,0.000335085,0.15450237,0.179504814,0.544117647,0.026887236,0.047619048,0.222222222,0.25,0.285714286,0.2,0.222222222,0.166666667,0.41877551,0.558823529,0.545306122,0.626297578,0.442906574,0.419550173,0.079390283,0.008875129,0.012290109,0.006636771,0.012594024,0.009373535,0.012219392,0.007460875,0
"74",78,"3e85a43950c71b1988a814682abd4392yakvp                           ",0.005030027,0.005532915,0.001248357,0.114691943,0.096286107,0.264705882,0.009275883,0.008505468,0.111111111,0.125,0.142857143,0.2,0.111111111,0.166666667,0.505306122,0.584775087,0.595918367,0.687716263,0.534602076,0.567474048,0.018894887,0.005366357,0.004070609,0.00438565,0.004554551,0.002343384,0.008079924,0.003620069,0
